COUNTRY_REGION,ISO3166_1,ISO3166_2,NOTE,STATE,HOSPITALS,ICU_BEDS,COUNTY,FIPS
United States,US,FL,Hospitals without ICU beds,Florida,1,0,Washington,12133
United States,US,GA,Hospitals with ICU beds,Georgia,1,3,Appling,13001
United States,US,GA,No hospitals,Georgia,0,0,Atkinson,13003
United States,US,GA,Hospitals with ICU beds,Georgia,1,4,Bacon,13005
United States,US,GA,No hospitals,Georgia,0,0,Baker,13007
United States,US,GA,Hospitals with ICU beds,Georgia,1,12,Baldwin,13009
United States,US,GA,No hospitals,Georgia,0,0,Banks,13011
United States,US,GA,Hospitals with ICU beds,Georgia,1,6,Barrow,13013
United States,US,GA,Hospitals with ICU beds,Georgia,1,21,Bartow,13015
United States,US,GA,Hospitals with ICU beds,Georgia,1,5,Ben Hill,13017
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Berrien,13019
United States,US,GA,Hospitals with ICU beds,Georgia,3,117,Bibb,13021
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Bleckley,13023
United States,US,GA,No hospitals,Georgia,0,0,Brantley,13025
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Brooks,13027
United States,US,GA,No hospitals,Georgia,0,0,Bryan,13029
United States,US,GA,Hospitals with ICU beds,Georgia,1,24,Bulloch,13031
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Burke,13033
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Butts,13035
United States,US,GA,No hospitals,Georgia,0,0,Calhoun,13037
United States,US,GA,Hospitals with ICU beds,Georgia,1,5,Camden,13039
United States,US,GA,Hospitals with ICU beds,Georgia,1,6,Candler,13043
United States,US,GA,Hospitals with ICU beds,Georgia,2,18,Carroll,13045
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Catoosa,13047
United States,US,GA,No hospitals,Georgia,0,0,Charlton,13049
United States,US,GA,Hospitals with ICU beds,Georgia,3,78,Chatham,13051
United States,US,GA,No hospitals,Georgia,0,0,Chattahoochee,13053
United States,US,GA,No hospitals,Georgia,0,0,Chattooga,13055
United States,US,GA,Hospitals with ICU beds,Georgia,1,15,Cherokee,13057
United States,US,GA,Hospitals with ICU beds,Georgia,2,104,Clarke,13059
United States,US,GA,No hospitals,Georgia,0,0,Clay,13061
United States,US,GA,Hospitals with ICU beds,Georgia,1,34,Clayton,13063
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Clinch,13065
United States,US,GA,Hospitals with ICU beds,Georgia,2,119,Cobb,13067
United States,US,GA,Hospitals with ICU beds,Georgia,1,10,Coffee,13069
United States,US,GA,Hospitals with ICU beds,Georgia,2,10,Colquitt,13071
United States,US,GA,No hospitals,Georgia,0,0,Columbia,13073
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Cook,13075
United States,US,GA,Hospitals with ICU beds,Georgia,2,19,Coweta,13077
United States,US,GA,No hospitals,Georgia,0,0,Crawford,13079
United States,US,GA,Hospitals with ICU beds,Georgia,1,16,Crisp,13081
United States,US,GA,No hospitals,Georgia,0,0,Dade,13083
United States,US,GA,No hospitals,Georgia,0,0,Dawson,13085
United States,US,GA,Hospitals with ICU beds,Georgia,1,10,Decatur,13087
United States,US,GA,Hospitals with ICU beds,Georgia,3,168,DeKalb,13089
United States,US,GA,Hospitals with ICU beds,Georgia,1,6,Dodge,13091
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Dooly,13093
United States,US,GA,Hospitals with ICU beds,Georgia,1,50,Dougherty,13095
United States,US,GA,Hospitals with ICU beds,Georgia,1,8,Douglas,13097
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Early,13099
United States,US,GA,No hospitals,Georgia,0,0,Echols,13101
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Effingham,13103
United States,US,GA,Hospitals with ICU beds,Georgia,1,4,Elbert,13105
United States,US,GA,Hospitals with ICU beds,Georgia,1,8,Emanuel,13107
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Evans,13109
United States,US,GA,Hospitals with ICU beds,Georgia,1,5,Fannin,13111
United States,US,GA,Hospitals with ICU beds,Georgia,1,37,Fayette,13113
United States,US,GA,Hospitals with ICU beds,Georgia,2,65,Floyd,13115
United States,US,GA,Hospitals with ICU beds,Georgia,1,24,Forsyth,13117
United States,US,GA,Hospitals with ICU beds,Georgia,1,8,Franklin,13119
United States,US,GA,Hospitals with ICU beds,Georgia,7,538,Fulton,13121
United States,US,GA,No hospitals,Georgia,0,0,Gilmer,13123
United States,US,GA,No hospitals,Georgia,0,0,Glascock,13125
United States,US,GA,Hospitals with ICU beds,Georgia,1,24,Glynn,13127
United States,US,GA,Hospitals with ICU beds,Georgia,1,8,Gordon,13129
United States,US,GA,Hospitals with ICU beds,Georgia,1,4,Grady,13131
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Greene,13133
United States,US,GA,Hospitals with ICU beds,Georgia,3,82,Gwinnett,13135
United States,US,GA,Hospitals with ICU beds,Georgia,1,4,Habersham,13137
United States,US,GA,Hospitals with ICU beds,Georgia,1,85,Hall,13139
United States,US,GA,No hospitals,Georgia,0,0,Hancock,13141
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Haralson,13143
United States,US,GA,No hospitals,Georgia,0,0,Harris,13145
United States,US,GA,No hospitals,Georgia,0,0,Hart,13147
United States,US,GA,No hospitals,Georgia,0,0,Heard,13149
United States,US,GA,Hospitals with ICU beds,Georgia,1,40,Henry,13151
United States,US,GA,Hospitals with ICU beds,Georgia,2,36,Houston,13153
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Irwin,13155
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Jackson,13157
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Jasper,13159
United States,US,GA,Hospitals with ICU beds,Georgia,1,4,Jeff Davis,13161
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Jefferson,13163
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Jenkins,13165
United States,US,GA,No hospitals,Georgia,0,0,Johnson,13167
United States,US,GA,No hospitals,Georgia,0,0,Jones,13169
United States,US,GA,No hospitals,Georgia,0,0,Lamar,13171
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Lanier,13173
United States,US,GA,Hospitals with ICU beds,Georgia,1,16,Laurens,13175
United States,US,GA,No hospitals,Georgia,0,0,Lee,13177
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Liberty,13179
United States,US,GA,No hospitals,Georgia,0,0,Lincoln,13181
United States,US,GA,No hospitals,Georgia,0,0,Long,13183
United States,US,GA,Hospitals with ICU beds,Georgia,1,48,Lowndes,13185
United States,US,GA,No hospitals,Georgia,0,0,Lumpkin,13187
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,McDuffie,13189
United States,US,GA,No hospitals,Georgia,0,0,McIntosh,13191
United States,US,GA,No hospitals,Georgia,0,0,Macon,13193
United States,US,GA,No hospitals,Georgia,0,0,Madison,13195
United States,US,GA,No hospitals,Georgia,0,0,Marion,13197
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Meriwether,13199
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Miller,13201
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Mitchell,13205
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Monroe,13207
United States,US,GA,No hospitals,Georgia,0,0,Montgomery,13209
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Morgan,13211
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Murray,13213
United States,US,GA,Hospitals with ICU beds,Georgia,3,61,Muscogee,13215
United States,US,GA,Hospitals with ICU beds,Georgia,1,10,Newton,13217
United States,US,GA,No hospitals,Georgia,0,0,Oconee,13219
United States,US,GA,No hospitals,Georgia,0,0,Oglethorpe,13221
United States,US,GA,Hospitals with ICU beds,Georgia,1,8,Paulding,13223
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Peach,13225
United States,US,GA,Hospitals with ICU beds,Georgia,1,6,Pickens,13227
United States,US,GA,No hospitals,Georgia,0,0,Pierce,13229
United States,US,GA,No hospitals,Georgia,0,0,Pike,13231
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Polk,13233
United States,US,GA,Hospitals with ICU beds,Georgia,1,6,Pulaski,13235
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Putnam,13237
United States,US,GA,No hospitals,Georgia,0,0,Quitman,13239
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Rabun,13241
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Randolph,13243
United States,US,GA,Hospitals with ICU beds,Georgia,3,264,Richmond,13245
United States,US,GA,Hospitals with ICU beds,Georgia,1,16,Rockdale,13247
United States,US,GA,No hospitals,Georgia,0,0,Schley,13249
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Screven,13251
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Seminole,13253
United States,US,GA,Hospitals with ICU beds,Georgia,1,22,Spalding,13255
United States,US,GA,Hospitals with ICU beds,Georgia,1,6,Stephens,13257
United States,US,GA,No hospitals,Georgia,0,0,Stewart,13259
United States,US,GA,Hospitals with ICU beds,Georgia,1,10,Sumter,13261
United States,US,GA,No hospitals,Georgia,0,0,Talbot,13263
United States,US,GA,No hospitals,Georgia,0,0,Taliaferro,13265
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Tattnall,13267
United States,US,GA,No hospitals,Georgia,0,0,Taylor,13269
United States,US,GA,No hospitals,Georgia,0,0,Telfair,13271
United States,US,GA,No hospitals,Georgia,0,0,Terrell,13273
United States,US,GA,Hospitals with ICU beds,Georgia,1,35,Thomas,13275
United States,US,GA,Hospitals with ICU beds,Georgia,1,20,Tift,13277
United States,US,GA,Hospitals with ICU beds,Georgia,1,8,Toombs,13279
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Towns,13281
United States,US,GA,No hospitals,Georgia,0,0,Treutlen,13283
United States,US,GA,Hospitals with ICU beds,Georgia,1,20,Troup,13285
United States,US,GA,No hospitals,Georgia,0,0,Turner,13287
United States,US,GA,No hospitals,Georgia,0,0,Twiggs,13289
United States,US,GA,Hospitals with ICU beds,Georgia,1,5,Union,13291
United States,US,GA,Hospitals with ICU beds,Georgia,1,28,Upson,13293
United States,US,GA,No hospitals,Georgia,0,0,Walker,13295
United States,US,GA,Hospitals with ICU beds,Georgia,1,7,Walton,13297
United States,US,GA,Hospitals with ICU beds,Georgia,1,22,Ware,13299
United States,US,GA,No hospitals,Georgia,0,0,Warren,13301
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Washington,13303
United States,US,GA,Hospitals with ICU beds,Georgia,1,12,Wayne,13305
United States,US,GA,No hospitals,Georgia,0,0,Webster,13307
United States,US,GA,No hospitals,Georgia,0,0,Wheeler,13309
United States,US,GA,No hospitals,Georgia,0,0,White,13311
United States,US,GA,Hospitals with ICU beds,Georgia,1,34,Whitfield,13313
United States,US,GA,No hospitals,Georgia,0,0,Wilcox,13315
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Wilkes,13317
United States,US,GA,No hospitals,Georgia,0,0,Wilkinson,13319
United States,US,GA,Hospitals without ICU beds,Georgia,1,0,Worth,13321
United States,US,HI,Hospitals with ICU beds,Hawaii,6,24,Hawaii,15001
United States,US,HI,Hospitals with ICU beds,Hawaii,8,148,Honolulu,15003
United States,US,HI,No hospitals,Hawaii,0,0,Kalawao,15005
United States,US,HI,Hospitals with ICU beds,Hawaii,3,9,Kauai,15007
United States,US,HI,Hospitals with ICU beds,Hawaii,4,20,Maui,15009
United States,US,ID,Hospitals with ICU beds,Idaho,3,105,Ada,16001
United States,US,ID,No hospitals,Idaho,0,0,Adams,16003
United States,US,ID,Hospitals with ICU beds,Idaho,1,20,Bannock,16005
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Bear Lake,16007
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Benewah,16009
United States,US,ID,Hospitals with ICU beds,Idaho,2,5,Bingham,16011
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Blaine,16013
United States,US,ID,No hospitals,Idaho,0,0,Boise,16015
United States,US,ID,Hospitals with ICU beds,Idaho,1,4,Bonner,16017
United States,US,ID,Hospitals with ICU beds,Idaho,2,35,Bonneville,16019
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Boundary,16021
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Butte,16023
United States,US,ID,No hospitals,Idaho,0,0,Camas,16025
United States,US,ID,Hospitals with ICU beds,Idaho,3,41,Canyon,16027
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Caribou,16029
United States,US,ID,Hospitals with ICU beds,Idaho,1,6,Cassia,16031
United States,US,ID,No hospitals,Idaho,0,0,Clark,16033
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Clearwater,16035
United States,US,ID,No hospitals,Idaho,0,0,Custer,16037
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Elmore,16039
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Franklin,16041
United States,US,ID,No hospitals,Idaho,0,0,Fremont,16043
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Gem,16045
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Gooding,16047
United States,US,ID,Hospitals without ICU beds,Idaho,2,0,Idaho,16049
United States,US,ID,No hospitals,Idaho,0,0,Jefferson,16051
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Jerome,16053
United States,US,ID,Hospitals with ICU beds,Idaho,2,55,Kootenai,16055
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Latah,16057
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Lemhi,16059
United States,US,ID,No hospitals,Idaho,0,0,Lewis,16061
United States,US,ID,No hospitals,Idaho,0,0,Lincoln,16063
United States,US,ID,Hospitals with ICU beds,Idaho,1,4,Madison,16065
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Minidoka,16067
United States,US,ID,Hospitals with ICU beds,Idaho,1,9,Nez Perce,16069
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Oneida,16071
United States,US,ID,No hospitals,Idaho,0,0,Owyhee,16073
United States,US,ID,No hospitals,Idaho,0,0,Payette,16075
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Power,16077
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Shoshone,16079
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Teton,16081
United States,US,ID,Hospitals with ICU beds,Idaho,1,30,Twin Falls,16083
United States,US,ID,Hospitals without ICU beds,Idaho,2,0,Valley,16085
United States,US,ID,Hospitals without ICU beds,Idaho,1,0,Washington,16087
United States,US,IL,Hospitals with ICU beds,Illinois,1,25,Adams,17001
United States,US,IL,No hospitals,Illinois,0,0,Alexander,17003
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Bond,17005
United States,US,IL,No hospitals,Illinois,0,0,Boone,17007
United States,US,IL,No hospitals,Illinois,0,0,Brown,17009
United States,US,IL,Hospitals with ICU beds,Illinois,2,9,Bureau,17011
United States,US,IL,No hospitals,Illinois,0,0,Calhoun,17013
United States,US,IL,No hospitals,Illinois,0,0,Carroll,17015
United States,US,IL,No hospitals,Illinois,0,0,Cass,17017
United States,US,IL,Hospitals with ICU beds,Illinois,2,51,Champaign,17019
United States,US,IL,Hospitals without ICU beds,Illinois,2,0,Christian,17021
United States,US,IL,No hospitals,Illinois,0,0,Clark,17023
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Clay,17025
United States,US,IL,Hospitals with ICU beds,Illinois,1,4,Clinton,17027
United States,US,IL,Hospitals with ICU beds,Illinois,1,9,Coles,17029
United States,US,IL,Hospitals with ICU beds,Illinois,46,1606,Cook,17031
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Crawford,17033
United States,US,IL,No hospitals,Illinois,0,0,Cumberland,17035
United States,US,IL,Hospitals with ICU beds,Illinois,2,16,DeKalb,17037
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,De Witt,17039
United States,US,IL,No hospitals,Illinois,0,0,Douglas,17041
United States,US,IL,Hospitals with ICU beds,Illinois,6,257,DuPage,17043
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Edgar,17045
United States,US,IL,No hospitals,Illinois,0,0,Edwards,17047
United States,US,IL,Hospitals with ICU beds,Illinois,1,10,Effingham,17049
United States,US,IL,Hospitals with ICU beds,Illinois,1,4,Fayette,17051
United States,US,IL,Hospitals with ICU beds,Illinois,1,2,Ford,17053
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Franklin,17055
United States,US,IL,Hospitals with ICU beds,Illinois,1,5,Fulton,17057
United States,US,IL,No hospitals,Illinois,0,0,Gallatin,17059
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Greene,17061
United States,US,IL,Hospitals with ICU beds,Illinois,1,8,Grundy,17063
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Hamilton,17065
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Hancock,17067
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Hardin,17069
United States,US,IL,No hospitals,Illinois,0,0,Henderson,17071
United States,US,IL,Hospitals with ICU beds,Illinois,2,3,Henry,17073
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Iroquois,17075
United States,US,IL,Hospitals with ICU beds,Illinois,2,21,Jackson,17077
United States,US,IL,No hospitals,Illinois,0,0,Jasper,17079
United States,US,IL,Hospitals with ICU beds,Illinois,2,22,Jefferson,17081
United States,US,IL,Hospitals with ICU beds,Illinois,1,4,Jersey,17083
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Jo Daviess,17085
United States,US,IL,No hospitals,Illinois,0,0,Johnson,17087
United States,US,IL,Hospitals with ICU beds,Illinois,5,103,Kane,17089
United States,US,IL,Hospitals with ICU beds,Illinois,2,56,Kankakee,17091
United States,US,IL,No hospitals,Illinois,0,0,Kendall,17093
United States,US,IL,Hospitals with ICU beds,Illinois,2,18,Knox,17095
United States,US,IL,Hospitals with ICU beds,Illinois,6,108,Lake,17097
United States,US,IL,Hospitals with ICU beds,Illinois,3,13,LaSalle,17099
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Lawrence,17101
United States,US,IL,Hospitals with ICU beds,Illinois,1,6,Lee,17103
United States,US,IL,Hospitals with ICU beds,Illinois,1,5,Livingston,17105
United States,US,IL,Hospitals without ICU beds,Illinois,1,0,Logan,17107
United States,US,IL,Hospitals with ICU beds,Illinois,1,7,McDonough,17109
